table_name,column_name,semantic_family,norm_value,n_rows,pct_of_nonnull,issue_types,raw_variant_count,top_raw_variants,suggested_canonical_code,suggested_display_label
canonical_patient_master,syn_tumor2_histologic_type,other,ptc nos,1,0.074,rare_value_review,1,PTC NOS,ptc nos,PTC NOS
canonical_patient_master,syn_tumor2_histologic_type,other,sarcomatoid anaplastic carcinoma,1,0.074,rare_value_review,1,sarcomatoid anaplastic carcinoma,sarcomatoid anaplastic carcinoma,sarcomatoid anaplastic carcinoma
canonical_patient_master,voice_outcome_category,other,permanent_paralysis,5,0.046,rare_value_review,1,permanent_paralysis,permanent_paralysis,permanent_paralysis
canonical_patient_master,voice_outcome_category,other,prolonged_paresis,1,0.009,rare_value_review,1,prolonged_paresis,prolonged_paresis,prolonged_paresis
canonical_patient_master,wound_infection_status,other,confirmed_duration_unknown,2,0.018,rare_value_review,1,confirmed_duration_unknown,confirmed_duration_unknown,confirmed_duration_unknown
canonical_patient_master,wound_infection_status,other,probable,2,0.018,rare_value_review,1,probable,probable,probable
canonical_patient_master,lab_tsh_unit,other,ng/ml,8,0.074,rare_value_review,1,ng/mL,ng/ml,ng/mL
canonical_patient_master,lab_tsh_unit,other,uiu/ml,5,0.046,raw_variant_drift;rare_value_review,2,uIU/ml || uIU/mL,uiu/ml,uIU/ml
canonical_patient_master,lab_tsh_unit,other,mg/dl,2,0.018,raw_variant_drift;rare_value_review,2,mg/dL || mg/dl,mg/dl,mg/dL
canonical_patient_master,lab_tsh_unit,other,mci,1,0.009,rare_value_review,1,mcI,mci,mcI
canonical_patient_master,lab_tsh_unit,other,ng/dl,1,0.009,rare_value_review,1,ng/dL,ng/dl,ng/dL
canonical_patient_master,lab_vitd_unit,other,iu/l,1,0.009,rare_value_review,1,IU/L,iu/l,IU/L
canonical_patient_master,lab_vitd_unit,other,units,1,0.009,rare_value_review,1,units,units,units
canonical_patient_master,lab_pth_unit,other,ng/ml,1,0.009,rare_value_review,1,ng/mL,ng/ml,ng/mL
canonical_patient_master,lab_calcium_unit,other,l,1,0.009,rare_value_review,1,L,l,L
canonical_patient_master,lab_calcium_unit,other,mcg,1,0.009,rare_value_review,1,mcg,mcg,mcg
canonical_patient_master,lab_calcium_unit,other,mg,1,0.009,rare_value_review,1,mg,mg,mg
canonical_patient_master,lab_calcium_unit,other,ug/day,1,0.009,rare_value_review,1,ug/day,ug/day,ug/day
canonical_patient_master,cnln_modalities_present,other,clinical; imaging; pathology,2,0.139,rare_value_review,1,clinical; imaging; pathology,clinical; imaging; pathology,clinical; imaging; pathology
canonical_patient_master,cnln_modalities_present,other,clinical; pathology; surgical_path,2,0.139,rare_value_review,1,clinical; pathology; surgical_path,clinical; pathology; surgical_path,clinical; pathology; surgical_path
canonical_patient_master,cnln_modalities_present,other,clinical; surgical_path; pathology,2,0.139,rare_value_review,1,clinical; surgical_path; pathology,clinical; surgical_path; pathology,clinical; surgical_path; pathology
canonical_patient_master,cnln_modalities_present,other,imaging; clinical,2,0.139,rare_value_review,1,imaging; clinical,imaging; clinical,imaging; clinical
canonical_patient_master,cnln_modalities_present,other,surgical_path; clinical; imaging,2,0.139,rare_value_review,1,surgical_path; clinical; imaging,surgical_path; clinical; imaging,surgical_path; clinical; imaging
canonical_patient_master,cnln_modalities_present,other,ambiguous,1,0.07,rare_value_review,1,ambiguous,ambiguous,ambiguous
canonical_patient_master,cnln_modalities_present,other,ambiguous; pathology; imaging,1,0.07,rare_value_review,1,ambiguous; pathology; imaging,ambiguous; pathology; imaging,ambiguous; pathology; imaging
canonical_patient_master,cnln_modalities_present,other,imaging; ambiguous,1,0.07,rare_value_review,1,imaging; ambiguous,imaging; ambiguous,imaging; ambiguous
canonical_patient_master,cnln_modalities_present,other,imaging; clinical; pathology,1,0.07,rare_value_review,1,imaging; clinical; pathology,imaging; clinical; pathology,imaging; clinical; pathology
canonical_patient_master,cnln_modalities_present,other,imaging; pathology,1,0.07,rare_value_review,1,imaging; pathology,imaging; pathology,imaging; pathology
canonical_patient_master,cnln_modalities_present,other,pathology; clinical,1,0.07,rare_value_review,1,pathology; clinical,pathology; clinical,pathology; clinical
canonical_patient_master,cnln_modalities_present,other,pathology; clinical; imaging,1,0.07,rare_value_review,1,pathology; clinical; imaging,pathology; clinical; imaging,pathology; clinical; imaging
canonical_patient_master,cnln_modalities_present,other,pathology; imaging; clinical,1,0.07,rare_value_review,1,pathology; imaging; clinical,pathology; imaging; clinical,pathology; imaging; clinical
canonical_patient_master,cnln_modalities_present,other,pathology; imaging; clinical; surgical_path,1,0.07,rare_value_review,1,pathology; imaging; clinical; surgical_path,pathology; imaging; clinical; surgical_path,pathology; imaging; clinical; surgical_path
canonical_patient_master,cnln_modalities_present,other,pathology; imaging; surgical_path,1,0.07,rare_value_review,1,pathology; imaging; surgical_path,pathology; imaging; surgical_path,pathology; imaging; surgical_path
canonical_patient_master,cnln_modalities_present,other,pathology; surgical_path; clinical,1,0.07,rare_value_review,1,pathology; surgical_path; clinical,pathology; surgical_path; clinical,pathology; surgical_path; clinical
canonical_patient_master,cnln_img_laterality,laterality,lateral,2,0.735,rare_value_review,1,lateral,lateral,lateral
canonical_patient_master,cnln_img_laterality,laterality,left; bilateral,2,0.735,rare_value_review,1,left; bilateral,left; bilateral,left; bilateral
canonical_patient_master,cnln_img_laterality,laterality,left; right; bilateral,2,0.735,rare_value_review,1,left; right; bilateral,left; right; bilateral,left; right; bilateral
canonical_patient_master,cnln_img_laterality,laterality,null; bilateral,2,0.735,rare_value_review,1,null; bilateral,null; bilateral,null; bilateral
canonical_patient_master,cnln_img_laterality,laterality,bilateral; central,1,0.368,rare_value_review,1,bilateral; central,bilateral; central,bilateral; central
canonical_patient_master,cnln_img_laterality,laterality,bilateral; lateral neck,1,0.368,rare_value_review,1,bilateral; lateral neck,bilateral; lateral neck,bilateral; lateral neck
canonical_patient_master,cnln_img_laterality,laterality,bilateral; left,1,0.368,rare_value_review,1,bilateral; left,bilateral; left,bilateral; left
canonical_patient_master,cnln_img_laterality,laterality,bilateral; right,1,0.368,rare_value_review,1,bilateral; right,bilateral; right,bilateral; right
canonical_patient_master,cnln_img_laterality,laterality,central; left,1,0.368,rare_value_review,1,central; left,central; left,central; left
canonical_patient_master,cnln_img_laterality,laterality,central; left; bilateral,1,0.368,rare_value_review,1,central; left; bilateral,central; left; bilateral,central; left; bilateral
canonical_patient_master,cnln_img_laterality,laterality,central; right; left,1,0.368,rare_value_review,1,central; right; left,central; right; left,central; right; left
canonical_patient_master,cnln_img_laterality,laterality,lateral neck; bilateral,1,0.368,rare_value_review,1,lateral neck; bilateral,lateral neck; bilateral,lateral neck; bilateral
canonical_patient_master,cnln_img_laterality,laterality,lateral; central,1,0.368,rare_value_review,1,lateral; central,lateral; central,lateral; central
canonical_patient_master,cnln_img_laterality,laterality,left; central; bilateral,1,0.368,rare_value_review,1,left; central; bilateral,left; central; bilateral,left; central; bilateral
canonical_patient_master,cnln_img_laterality,laterality,null; lateral; bilateral,1,0.368,rare_value_review,1,null; lateral; bilateral,null; lateral; bilateral,null; lateral; bilateral
canonical_patient_master,cnln_img_laterality,laterality,null; right; bilateral,1,0.368,rare_value_review,1,null; right; bilateral,null; right; bilateral,null; right; bilateral
canonical_patient_master,cnln_img_laterality,laterality,right; bilateral; left,1,0.368,rare_value_review,1,right; bilateral; left,right; bilateral; left,right; bilateral; left
canonical_patient_master,cnln_img_laterality,laterality,right; central; left,1,0.368,rare_value_review,1,right; central; left,right; central; left,right; central; left
canonical_patient_master,cnln_img_laterality,laterality,right; lateral neck,1,0.368,rare_value_review,1,right; lateral neck,right; lateral neck,right; lateral neck
canonical_patient_master,cnln_img_laterality,laterality,right; left; central,1,0.368,rare_value_review,1,right; left; central,right; left; central,right; left; central
canonical_patient_master,followup_recovery_method,provenance,rai_treatment_episode_v2,7,0.064,rare_value_review,1,rai_treatment_episode_v2,rai_treatment_episode_v2,rai_treatment_episode_v2
canonical_patient_master,ct_exam_type_first,other,ct angio chest,4,0.132,rare_value_review,1,CT angio chest,ct angio chest,CT angio chest
canonical_patient_master,ct_exam_type_first,other,ct orbit with contrast,4,0.132,rare_value_review,1,CT orbit with contrast,ct orbit with contrast,CT orbit with contrast
canonical_patient_master,ct_exam_type_first,other,ct abdomen and pelvis with contrast,3,0.099,rare_value_review,1,CT abdomen and pelvis with contrast,ct abdomen and pelvis with contrast,CT abdomen and pelvis with contrast
canonical_patient_master,ct_exam_type_first,other,ct orbit,3,0.099,rare_value_review,1,CT orbit,ct orbit,CT orbit
canonical_patient_master,ct_exam_type_first,other,ct abdomen and pelvis,2,0.066,rare_value_review,1,CT abdomen and pelvis,ct abdomen and pelvis,CT abdomen and pelvis
canonical_patient_master,ct_exam_type_first,other,ct orbit non-contrast,2,0.066,rare_value_review,1,CT orbit non-contrast,ct orbit non-contrast,CT orbit non-contrast
canonical_patient_master,ct_exam_type_first,other,ct orbit without contrast,2,0.066,rare_value_review,1,CT orbit without contrast,ct orbit without contrast,CT orbit without contrast
canonical_patient_master,ct_exam_type_first,other,ct sinus,2,0.066,rare_value_review,1,CT sinus,ct sinus,CT sinus
canonical_patient_master,ct_exam_type_first,other,ct abdomen pelvis non-contrast,1,0.033,rare_value_review,1,CT abdomen pelvis non-contrast,ct abdomen pelvis non-contrast,CT abdomen pelvis non-contrast
canonical_patient_master,ct_exam_type_first,other,ct angio head and neck,1,0.033,rare_value_review,1,CT angio head and neck,ct angio head and neck,CT angio head and neck
canonical_patient_master,ct_exam_type_first,other,ct angio head with contrast,1,0.033,rare_value_review,1,CT angio head with contrast,ct angio head with contrast,CT angio head with contrast
canonical_patient_master,ct_exam_type_first,other,ct angiogram combo head neck w wo contrast,1,0.033,rare_value_review,1,CT angiogram combo head neck w wo contrast,ct angiogram combo head neck w wo contrast,CT angiogram combo head neck w wo contrast
canonical_patient_master,ct_exam_type_first,other,ct angiography head and neck,1,0.033,rare_value_review,1,CT angiography head and neck,ct angiography head and neck,CT angiography head and neck
canonical_patient_master,ct_exam_type_first,other,ct chest,1,0.033,rare_value_review,1,CT chest,ct chest,CT chest
canonical_patient_master,ct_exam_type_first,other,ct facial bones with contrast,1,0.033,rare_value_review,1,CT facial bones with contrast,ct facial bones with contrast,CT facial bones with contrast
canonical_patient_master,ct_exam_type_first,other,ct maxillofacial non-contrast,1,0.033,rare_value_review,1,CT maxillofacial non-contrast,ct maxillofacial non-contrast,CT maxillofacial non-contrast
canonical_patient_master,ct_exam_type_first,other,ct orbits and sella with and without contrast,1,0.033,rare_value_review,1,CT orbits and sella with and without contrast,ct orbits and sella with and without contrast,CT orbits and sella with and without contrast
canonical_patient_master,ct_exam_type_first,other,ct sinus non-contrast,1,0.033,rare_value_review,1,CT sinus non-contrast,ct sinus non-contrast,CT sinus non-contrast
canonical_patient_master,ct_exam_type_first,other,ct sinus/facial bone without contrast,1,0.033,rare_value_review,1,CT sinus/facial bone without contrast,ct sinus/facial bone without contrast,CT sinus/facial bone without contrast
canonical_patient_master,ct_exam_type_first,other,ct sinuses,1,0.033,rare_value_review,1,CT sinuses,ct sinuses,CT sinuses
canonical_patient_master,ct_exam_type_first,other,ct spine non-contrast,1,0.033,rare_value_review,1,CT spine non-contrast,ct spine non-contrast,CT spine non-contrast
canonical_patient_master,ct_exam_type_first,other,ct thoracic lumbar spine without contrast,1,0.033,rare_value_review,1,CT thoracic lumbar spine without contrast,ct thoracic lumbar spine without contrast,CT thoracic lumbar spine without contrast
canonical_patient_master,ct_exam_type_first,other,ct thoracic spine,1,0.033,rare_value_review,1,CT thoracic spine,ct thoracic spine,CT thoracic spine
canonical_patient_master,ct_exam_type_first,other,ct thoracic spine non-contrast,1,0.033,rare_value_review,1,CT thoracic spine non-contrast,ct thoracic spine non-contrast,CT thoracic spine non-contrast
canonical_patient_master,ct_exam_type_first,other,ct thoracic spine without contrast,1,0.033,rare_value_review,1,CT thoracic spine without contrast,ct thoracic spine without contrast,CT thoracic spine without contrast
canonical_patient_master,nsqip_match_method,provenance,mrn_date_disambig,2,0.159,rare_value_review,1,MRN_DATE_DISAMBIG,mrn_date_disambig,MRN_DATE_DISAMBIG
canonical_patient_master,nsqip_match_method,provenance,mrn_dob_multisurgery,2,0.159,rare_value_review,1,MRN_DOB_MULTISURGERY,mrn_dob_multisurgery,MRN_DOB_MULTISURGERY
canonical_patient_master,nsqip_hypocalcemia_predischarge,other,unknown,1,0.106,rare_value_review,1,Unknown,unknown,Unknown
canonical_patient_master,nsqip_rln_injury,other,yes-severe hoarseness/vocal cord dysfunction; tracheostomy,2,0.211,rare_value_review,1,Yes-severe hoarseness/vocal cord dysfunction; tracheostomy,yes-severe hoarseness/vocal cord dysfunction; tracheostomy,Yes-severe hoarseness/vocal cord dysfunction; tracheostomy
canonical_patient_master,nsqip_neck_hematoma,other,"yes-hematoma noted, tracheostomy performed",1,0.106,rare_value_review,1,"Yes-hematoma noted, tracheostomy performed","yes-hematoma noted, tracheostomy performed","Yes-hematoma noted, tracheostomy performed"
canonical_patient_master,nsqip_neck_hematoma,other,yes-other intervention not specified,1,0.106,rare_value_review,1,Yes-other intervention not specified,yes-other intervention not specified,Yes-other intervention not specified
canonical_patient_master,nsqip_discharge_destination,other,other facility,2,0.16,rare_value_review,1,Other facility,other facility,Other facility
canonical_patient_master,nsqip_discharge_destination,other,rehab,2,0.16,rare_value_review,1,Rehab,rehab,Rehab
canonical_patient_master,nsqip_discharge_destination,other,expired,1,0.08,rare_value_review,1,Expired,expired,Expired
canonical_patient_master,nsqip_discharge_destination,other,facility which was home,1,0.08,rare_value_review,1,Facility which was home,facility which was home,Facility which was home
canonical_patient_master,nsqip_death_30d,recurrence_survival,yes,1,0.08,rare_value_review,1,Yes,yes,Yes
canonical_patient_master,nsqip_primary_indication,other,hyperthyroidism only,2,0.212,rare_value_review,1,Hyperthyroidism Only,hyperthyroidism only,Hyperthyroidism Only
canonical_patient_master,nsqip_central_neck_dissection,other,unknown,1,0.106,rare_value_review,1,Unknown,unknown,Unknown
canonical_patient_master,nsqip_t_classification,other,t4b,2,0.542,rare_value_review,1,T4b,t4b,T4b
canonical_patient_master,nsqip_t_classification,other,tx,2,0.542,rare_value_review,1,Tx,tx,Tx
canonical_patient_master,nsqip_multifocal,other,"more than one spot of cancer-""multifocal"", bilateral",109,29.539,repeated_internal_whitespace,1,"More than one spot of cancer-""multifocal"",  bilateral","more than one spot of cancer-""multifocal"", bilateral","More than one spot of cancer-""multifocal"", bilateral"
canonical_patient_master,nsqip_multifocal,other,"more than one spot of cancer-""multifocal"", unilateral",58,15.718,repeated_internal_whitespace,1,"More than one spot of cancer-""multifocal"",  unilateral","more than one spot of cancer-""multifocal"", unilateral","More than one spot of cancer-""multifocal"", unilateral"
canonical_patient_master,nsqip_m_classification,other,m1,2,0.623,rare_value_review,1,M1,m1,M1
canonical_patient_master,nsqip_neoplasm_type,other,anaplastic cancer / poorly differentiated cancer,2,0.452,rare_value_review,1,Anaplastic cancer / poorly differentiated cancer,anaplastic cancer / poorly differentiated cancer,Anaplastic cancer / poorly differentiated cancer
canonical_patient_master,nsqip_neoplasm_type,other,hurthle cell cancer,2,0.452,rare_value_review,1,Hurthle cell cancer,hurthle cell cancer,Hurthle cell cancer
canonical_patient_master,nsqip_neoplasm_type,other,other malignant,2,0.452,rare_value_review,1,Other malignant,other malignant,Other malignant
canonical_patient_master,para_removal_intent,other,not stated,1,0.027,rare_value_review,1,not stated,not stated,not stated
canonical_patient_master,para_removal_intent,other,purposeful,1,0.027,rare_value_review,1,purposeful,purposeful,purposeful
canonical_patient_master,ete_grade_final,other,true,4,0.097,rare_value_review,1,true,true,true
canonical_patient_master,path_ete_raw,other,x,3234,79.362,raw_variant_drift,2,x || X,x,x
canonical_patient_master,path_ete_raw,other,extensive,23,0.564,raw_variant_drift,2,extensive || Extensive,extensive,extensive
canonical_patient_master,path_ete_raw,other,yes,19,0.466,raw_variant_drift,2,yes || Yes,yes,yes
canonical_patient_master,path_ete_raw,other,extesive,2,0.049,rare_value_review,1,extesive,extesive,extesive
canonical_patient_master,path_ete_raw,other,yes (minimal),2,0.049,rare_value_review,1,yes (minimal),yes (minimal),yes (minimal)
canonical_patient_master,path_ete_raw,other,* (see margin comment),1,0.025,rare_value_review,1,* (see margin comment),* (see margin comment),* (see margin comment)
canonical_patient_master,path_ete_raw,other,`x,1,0.025,rare_value_review,1,`x,`x,`x
canonical_patient_master,path_ete_raw,other,focal early extension into perithyroidal fat,1,0.025,rare_value_review,1,Focal early extension into perithyroidal fat,focal early extension into perithyroidal fat,Focal early extension into perithyroidal fat
canonical_patient_master,path_ete_raw,other,focal right side,1,0.025,rare_value_review,1,focal right side,focal right side,focal right side
canonical_patient_master,path_ete_raw,other,microscopic extension,1,0.025,rare_value_review,1,microscopic extension,microscopic extension,microscopic extension
canonical_patient_master,path_ete_raw,other,minimal into fat,1,0.025,rare_value_review,1,minimal into fat,minimal into fat,minimal into fat
canonical_patient_master,path_ete_raw,other,minimal microscopic,1,0.025,rare_value_review,1,minimal microscopic,minimal microscopic,minimal microscopic
canonical_patient_master,path_ete_raw,other,present (microscopic perithyroidal soft tissue only with no clinical or macroscopic evidence of invasion),1,0.025,rare_value_review,1,present (microscopic perithyroidal soft tissue only with no clinical or macroscopic evidence of invasion),present (microscopic perithyroidal soft tissue only with no clinical or macroscopic evidence of invasion),present (microscopic perithyroidal soft tissue only with no clinical or macroscopic evidence of invasion)
canonical_patient_master,path_ete_raw,other,present (perithyroidal fibroadipose tissue involved),1,0.025,rare_value_review,1,present (perithyroidal fibroadipose tissue involved),present (perithyroidal fibroadipose tissue involved),present (perithyroidal fibroadipose tissue involved)
canonical_patient_master,path_ete_raw,other,x (single microscopic focus of extension),1,0.025,rare_value_review,1,"x
(single microscopic focus of extension)",x (single microscopic focus of extension),x (single microscopic focus of extension)
canonical_patient_master,path_ete_raw,other,yes (focal),1,0.025,rare_value_review,1,yes (focal),yes (focal),yes (focal)
canonical_patient_master,path_ete_raw,other,"yes, extensive",1,0.025,rare_value_review,1,"yes, extensive","yes, extensive","yes, extensive"
canonical_patient_master,path_ete_raw,other,"yes, minimal",1,0.025,rare_value_review,1,"yes, minimal","yes, minimal","yes, minimal"
canonical_patient_master,path_ete_raw,other,yes;minimal;,1,0.025,rare_value_review,1,Yes;minimal;,yes;minimal;,Yes;minimal;
canonical_patient_master,path_lvi_raw,other,preesent,3,0.089,rare_value_review,1,preesent,preesent,preesent
canonical_patient_master,path_lvi_raw,other,extensivre,2,0.059,rare_value_review,1,extensivre,extensivre,extensivre
canonical_patient_master,path_lvi_raw,other,cannot be determined: focal interstitial psammomatoid calcification present,1,0.03,rare_value_review,1,Cannot be determined: Focal interstitial psammomatoid calcification present,cannot be determined: focal interstitial psammomatoid calcification present,Cannot be determined: Focal interstitial psammomatoid calcification present
canonical_patient_master,path_lvi_raw,other,extensiver,1,0.03,rare_value_review,1,extensiver,extensiver,extensiver
canonical_patient_master,path_lvi_raw,other,indeeterminate,1,0.03,rare_value_review,1,indeeterminate,indeeterminate,indeeterminate
canonical_patient_master,path_lvi_raw,other,indetermiante,1,0.03,rare_value_review,1,indetermiante,indetermiante,indetermiante
canonical_patient_master,path_lvi_raw,other,indeterminent,1,0.03,rare_value_review,1,indeterminent,indeterminent,indeterminent
canonical_patient_master,path_lvi_raw,other,n/s,1,0.03,rare_value_review,1,n/s,n/s,n/s
canonical_patient_master,path_lvi_raw,other,no,1,0.03,rare_value_review,1,no,no,no
canonical_patient_master,path_lvi_raw,other,suspicious,1,0.03,rare_value_review,1,suspicious,suspicious,suspicious
canonical_patient_master,path_m_stage_raw,stage,x,2577,64.345,raw_variant_drift,2,x || X,x,x
canonical_patient_master,path_m_stage_raw,stage,m1,7,0.175,raw_variant_drift,2,M1 || m1,m1,M1
canonical_patient_master,path_m_stage_raw,stage,0,1,0.025,rare_value_review,1,0,0,0
canonical_patient_master,path_m_stage_raw,stage,m,1,0.025,rare_value_review,1,m,m,m
canonical_patient_master,path_pni_raw,other,x,1340,93.185,raw_variant_drift,2,x || X,x,x
canonical_patient_master,path_pni_raw,other,indeterminate,2,0.139,rare_value_review,1,indeterminate,indeterminate,indeterminate
canonical_patient_master,path_pni_raw,other,c/a,1,0.07,rare_value_review,1,c/a,c/a,c/a
canonical_patient_master,path_stage_raw,stage,t2,4,0.097,rare_value_review,1,T2,t2,T2
canonical_patient_master,path_stage_raw,stage,t1a,3,0.073,rare_value_review,1,T1a,t1a,T1a
canonical_patient_master,path_stage_raw,stage,t1a | t1a,2,0.048,rare_value_review,1,T1a | T1a,t1a | t1a,T1a | T1a
canonical_patient_master,path_stage_raw,stage,t1b,2,0.048,rare_value_review,1,T1b,t1b,T1b
canonical_patient_master,path_stage_raw,stage,t1b | t1a,1,0.024,rare_value_review,1,T1b | T1a,t1b | t1a,T1b | T1a
canonical_patient_master,path_vascular_invasion_raw,other,x,2993,81.287,raw_variant_drift,2,x || X,x,x
canonical_patient_master,path_vascular_invasion_raw,other,focal,215,5.839,raw_variant_drift,2,focal || Focal,focal,focal
canonical_patient_master,path_vascular_invasion_raw,other,minimal,2,0.054,rare_value_review,1,minimal,minimal,minimal
canonical_patient_master,path_vascular_invasion_raw,other,multifocal,2,0.054,rare_value_review,1,multifocal,multifocal,multifocal
canonical_patient_master,path_vascular_invasion_raw,other,estensive,1,0.027,rare_value_review,1,estensive,estensive,estensive
canonical_patient_master,path_vascular_invasion_raw,other,extrensive,1,0.027,rare_value_review,1,extrensive,extrensive,extrensive
canonical_patient_master,path_vascular_invasion_raw,other,foacl,1,0.027,rare_value_review,1,foacl,foacl,foacl
canonical_patient_master,path_vascular_invasion_raw,other,identified,1,0.027,rare_value_review,1,identified,identified,identified
canonical_patient_master,path_vascular_invasion_raw,other,limited,1,0.027,rare_value_review,1,limited,limited,limited
canonical_patient_master,path_vascular_invasion_raw,other,presnt,1,0.027,rare_value_review,1,presnt,presnt,presnt
canonical_patient_master,path_vascular_invasion_raw,other,prominent,1,0.027,rare_value_review,1,prominent,prominent,prominent
canonical_patient_master,path_vascular_invasion_raw,other,s,1,0.027,rare_value_review,1,s,s,s
canonical_patient_master,path_vascular_invasion_raw,other,suspicious,1,0.027,rare_value_review,1,suspicious,suspicious,suspicious
canonical_patient_master,recurrence_site_text,recurrence_survival,lung,1,0.079,rare_value_review,1,lung,lung,lung
canonical_patient_master,recurrence_site_text,recurrence_survival,mediastinal,1,0.079,rare_value_review,1,mediastinal,mediastinal,mediastinal
canonical_patient_master,ete_grade_final_v2,other,true,2,0.049,rare_value_review,1,true,true,true
canonical_patient_master,ajcc8_t_stage_v2,stage,t1,2,0.048,rare_value_review,1,T1,t1,T1
canonical_patient_master,ajcc8_n_stage_note,stage,derived from ln laterality (central-only),2,0.048,rare_value_review,1,derived from LN laterality (central-only),derived from ln laterality (central-only),derived from LN laterality (central-only)
canonical_patient_master,ajcc8_n_stage_note,stage,derived from ln laterality (lateral involvement),2,0.048,rare_value_review,1,derived from LN laterality (lateral involvement),derived from ln laterality (lateral involvement),derived from LN laterality (lateral involvement)
canonical_patient_master,ajcc8_stage_group_v2,stage,iva,4,0.097,rare_value_review,1,IVA,iva,IVA
canonical_patient_master,ajcc7_missing_components,stage,n,3,0.044,rare_value_review,1,N,n,N
canonical_patient_master,stage_migration_7_to_8,stage,ivb->i,1,0.065,rare_value_review,1,IVB->I,ivb->i,IVB->I
canonical_patient_master,recurrence_histology_v2,histology,metastatic ptc,66,55.932,raw_variant_drift,3,metastatic PTC || Metastatic PTC || metastatic pTC,metastatic ptc,metastatic PTC
canonical_patient_master,recurrence_histology_v2,histology,metastatic mtc,10,8.475,raw_variant_drift,2,metastatic MTC || Metastatic MTC,metastatic mtc,metastatic MTC
canonical_patient_master,recurrence_histology_v2,histology,metastatic ptc tall cell variant,4,3.39,raw_variant_drift,2,metastatic PTC tall cell variant || Metastatic PTC tall cell variant,metastatic ptc tall cell variant,metastatic PTC tall cell variant
canonical_patient_master,recurrence_histology_v2,histology,differentiated thyroid carcinoma,1,0.847,rare_value_review,1,differentiated thyroid carcinoma,differentiated thyroid carcinoma,differentiated thyroid carcinoma
canonical_patient_master,recurrence_histology_v2,histology,metastatic carcinoma,1,0.847,rare_value_review,1,metastatic carcinoma,metastatic carcinoma,metastatic carcinoma
canonical_patient_master,recurrence_histology_v2,histology,metastatic high grade neuroendocrine tumor,1,0.847,rare_value_review,1,metastatic high grade neuroendocrine tumor,metastatic high grade neuroendocrine tumor,metastatic high grade neuroendocrine tumor
canonical_patient_master,recurrence_histology_v2,histology,metastatic poorly differentiated thyroid carcinoma,1,0.847,rare_value_review,1,metastatic poorly differentiated thyroid carcinoma,metastatic poorly differentiated thyroid carcinoma,metastatic poorly differentiated thyroid carcinoma
canonical_patient_master,recurrence_histology_v2,histology,metastatic ptc calssical with focal tall cell features (<5%),1,0.847,rare_value_review,1,metastatic PTC calssical with focal tall cell features (<5%),metastatic ptc calssical with focal tall cell features (<5%),metastatic PTC calssical with focal tall cell features (<5%)
canonical_patient_master,recurrence_histology_v2,histology,metastatic ptc classic,1,0.847,rare_value_review,1,metastatic PTC classic,metastatic ptc classic,metastatic PTC classic
canonical_patient_master,recurrence_histology_v2,histology,metastatic ptc with focal tall cell features,1,0.847,rare_value_review,1,metastatic PTC with focal tall cell features,metastatic ptc with focal tall cell features,metastatic PTC with focal tall cell features
canonical_patient_master,recurrence_histology_v2,histology,metastatic ptc with tall cell features,1,0.847,rare_value_review,1,metastatic PTC with tall cell features,metastatic ptc with tall cell features,metastatic PTC with tall cell features
canonical_patient_master,recurrence_histology_v2,histology,metastatic ptc?,1,0.847,rare_value_review,1,metastatic PTC?,metastatic ptc?,metastatic PTC?
canonical_patient_master,recurrence_histology_v2,histology,metastatic thyroid carcinoma,1,0.847,rare_value_review,1,metastatic thyroid carcinoma,metastatic thyroid carcinoma,metastatic thyroid carcinoma
canonical_patient_master,recurrence_histology_v2,histology,metastatic/recurrent ptc,1,0.847,rare_value_review,1,metastatic/recurrent PTC,metastatic/recurrent ptc,metastatic/recurrent PTC
canonical_patient_master,recurrence_histology_v2,histology,metastatic/recurrent ptc classical,1,0.847,rare_value_review,1,metastatic/recurrent PTC classical,metastatic/recurrent ptc classical,metastatic/recurrent PTC classical
canonical_patient_master,recurrence_histology_v2,histology,poorly differentiated thyroid carcinoma,1,0.847,rare_value_review,1,Poorly differentiated thyroid carcinoma,poorly differentiated thyroid carcinoma,Poorly differentiated thyroid carcinoma
canonical_patient_master,recurrence_histology_v2,histology,recurrent anaplastic carcinoma,1,0.847,rare_value_review,1,recurrent anaplastic carcinoma,recurrent anaplastic carcinoma,recurrent anaplastic carcinoma
canonical_patient_master,recurrence_histology_v2,histology,recurrent differentiated high grade thyroid carcinoma metastatic,1,0.847,rare_value_review,1,recurrent differentiated high grade thyroid carcinoma metastatic,recurrent differentiated high grade thyroid carcinoma metastatic,recurrent differentiated high grade thyroid carcinoma metastatic
canonical_patient_master,recurrence_histology_v2,histology,recurrent/metastatic follicular carcinoma,1,0.847,rare_value_review,1,Recurrent/metastatic follicular carcinoma,recurrent/metastatic follicular carcinoma,Recurrent/metastatic follicular carcinoma
canonical_patient_master,ajcc8_t_stage,stage,t1,2,0.048,rare_value_review,1,T1,t1,T1
canonical_patient_master,bethesda_derivation_methods,provenance,none|rules,1,0.019,rare_value_review,1,none|rules,none|rules,none|rules
canonical_patient_master,op_esophageal_inv_source_table,provenance,note_entities_operative_detail,2,0.581,rare_value_review,1,note_entities_operative_detail,note_entities_operative_detail,note_entities_operative_detail
canonical_patient_master,margin_status_final,other,r0,1,0.025,rare_value_review,1,R0,r0,R0
