file_path	coupling_pattern	function_or_area	disposition	publication_anchor_overlap	mentions_any_pub_dataset_table	ddl_or_bq_load_heuristic	port_backlog_tier	bq_tables_substring_mentions
scripts/ln_upload_to_md.py	MotherDuckClient	scripts	DEAD	no	no	yes	-	
scripts/m019_rai_outcomes_analysis.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	canonical_patient_master
scripts/m025_tirads_analysis.py	duckdb.connect	scripts	DEAD	no	no	yes	-	
scripts/m028_m033_molecular_platform_audit.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	canonical_molecular_genetics_v2;canonical_patient_master;molecular_testing
scripts/m032_mig317_era_stage_post_mig313.py	duckdb.connect	scripts	DEAD	no	no	no	-	
scripts/m033_platform_comparison.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	canonical_patient_master
scripts/m033_platform_comparison_final.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	canonical_patient_master
scripts/m036_ata_2025_rss.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	canonical_patient_master
scripts/m044_ete_fit_models.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master;canonical_recurrence_resolved_v1
scripts/m044_live_motherduck_sync_audit.py	connect_locked	scripts	ACTIVE	no	yes	no	P2	canonical_recurrence_resolved_v1
scripts/m044_validate_canonical_v1_runner.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master;canonical_recurrence_resolved_v1
scripts/mig_230_parquet_export.py	duckdb.connect	scripts	ACTIVE	yes	yes	no	P4	canonical_column_verification_registry_v1;canonical_table_signoff_registry_v1;manuscript_cohort_v1
scripts/mig_232_apply.py	connect_md	scripts	ACTIVE	no	yes	no	P2	canonical_column_verification_registry_v1;canonical_table_signoff_registry_v1
scripts/mig_255_recurrence_flag_timing.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_column_verification_registry_v1;canonical_patient_master;canonical_recurrence_events_v1;canonical_recurrence_resolved_v1;canonical_recurrence_v1;signoff_migration
scripts/mig_257_followup_post_death.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_patient_master;signoff_migration
scripts/mig_261_path_synoptics_label_norm.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	path_synoptics;signoff_migration
scripts/mig_262_imaging_date_ln_flag.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_us_nodule_v2;canonical_us_patient_master_VIEW_v2;imaging_exam_master_v1;signoff_migration
scripts/mig_262_null_date_probe.py	connect_locked	scripts	ACTIVE	no	yes	no	P2	canonical_us_nodule_v2;imaging_exam_master_v1;imaging_nodule_master_v1
scripts/mig_263_ajcc_overlay_collapse.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_patient_master;signoff_migration
scripts/mig_264_bethesda2_false_neg_audit.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_fna_events_v1;canonical_patient_master;path_synoptics
scripts/mig_264b_bethesda2_obvious_fix.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_fna_events_v1;canonical_patient_master;signoff_migration
scripts/mig_267_canonical_histology_lookup.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_histology_lookup_v1;canonical_patient_master;signoff_migration
scripts/mig_268_focality_residual_drift.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	path_synoptics;signoff_migration
scripts/mig_269_recurrence_events_ssot_apply.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master;canonical_recurrence_events_v1;canonical_recurrence_patient_rollup_v1;canonical_recurrence_v1;recurrence_event_clean_v1;signoff_migration
scripts/mig_271_niftp_ajcc_sweep.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_patient_master;signoff_migration
scripts/mig_273_m038_cohort_mirror.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_patient_master;cohort_m038_massive_goiter_v1;signoff_migration
scripts/mig_275_m038_surgical_complexity.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_operative_events_v1;canonical_patient_master;cohort_m038_massive_goiter_v1;signoff_migration
scripts/mig_280_cohort_view_date_retype.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_patient_master;canonical_us_patient_master_VIEW_v2;signoff_migration
scripts/mig_281_nlp_promotion.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_patient_master;note_entities_llm_past_medical_hx;note_entities_llm_vascular_invasion;note_entities_llm_vascular_invasion_v2;signoff_migration
scripts/mig_297_cohort_view_freshness_audit.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_recurrence_patient_rollup_v1;canonical_recurrence_resolved_v1;canonical_recurrence_v1;recurrence_event_clean_v1;signoff_migration
scripts/mig_298_m004_cohort_view.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_patient_master;signoff_migration
scripts/mig_302_views_readable_patient_master_tirads.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	Patient_Master_Canonical;canonical_patient_master;signoff_migration
scripts/mig_313_m_stage_corruption_fix.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_path_malignant_events_v1;canonical_patient_master;canonical_tumor_characteristics_v1;path_synoptics;signoff_migration
scripts/mig_320_thyroseq_parser_fix.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_molecular_genetics_v2;molecular_test_episode_v2;molecular_testing;signoff_migration;thyroseq_molecular_enrichment
scripts/mig_322_sistrunk_procedure_cpm.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_patient_master;clinical_notes_long;signoff_migration
scripts/output/_347_preflight.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master;longitudinal_lab_canonical_v1;note_entities_llm_labs;tg_postop_surveillance_windows_v1;tg_timeline_patient_summary_v1;thyroglobulin_lab_canonical_v1
scripts/output/_347_preflight2.py	connect_locked	scripts	ACTIVE	no	yes	no	P2	longitudinal_lab_canonical_v1
scripts/output/_audit_main_state.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	__readme;canonical_patient_master;longitudinal_lab_canonical_v1;note_entities_llm_airway_invasion;note_entities_llm_cervical_ln_detail;note_entities_llm_labs;note_entities_llm_pathology;note_entities_llm_tirads_granular;note_entities_operative_detail;note_entities_procedures;path_synoptics;us_nodules_tirads
scripts/output/_check_data_dict.py	connect_locked	scripts	ACTIVE	no	yes	no	P2	data_dictionary_v279
scripts/output/_cpm_tirads_audit_phase0_inventory.py	MotherDuckClient	scripts	ACTIVE	yes	yes	no	P4	canonical_patient_master
scripts/output/_cpm_tirads_audit_phase0_views.py	MotherDuckClient	scripts	UNCERTAIN	no	no	no	-	
scripts/output/_cpm_tirads_audit_phase2_compare.py	MotherDuckClient	scripts	ACTIVE	yes	yes	yes	P3	canonical_patient_master;canonical_us_nodule_v2;tumor_pathology
scripts/output/_cpm_tirads_audit_phase3_report.py	MotherDuckClient	scripts	ACTIVE	yes	yes	no	P4	canonical_patient_master
scripts/output/_cpm_tirads_partB_phase1_coverage.py	MotherDuckClient	scripts	ACTIVE	no	yes	yes	P3	canonical_us_exam_master_VIEW_v2;canonical_us_nodule_v2;canonical_us_patient_master_VIEW_v2;tumor_pathology
scripts/output/_inspect_imaging_duplicates.py	connect_locked	scripts	ACTIVE	no	yes	no	P2	imaging_exam_master_v1;imaging_nodule_master_v1
scripts/output/_inspect_patient_analysis_resolved.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master
scripts/output/_inspect_prompt2_artifacts.py	connect_locked	scripts	UNCERTAIN	no	no	no	-	
scripts/output/_inspect_tg_rai_for_349.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master;longitudinal_lab_canonical_v1;rai_treatment_episode_v2;thyroglobulin_lab_canonical_v1
scripts/output/_p5_explore.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master;clinical_notes_long;note_entities_llm_airway_invasion;note_entities_llm_labs;note_entities_operative_detail;operative_episode_detail_v2
scripts/output/_partB_phase2_recon.py	MotherDuckClient	scripts	UNCERTAIN	no	no	no	-	
scripts/output/_partB_phase5_finalize_report.py	MotherDuckClient	scripts	ACTIVE	yes	yes	no	P4	canonical_patient_master
scripts/output/_prompt6_readiness_check.py	connect_locked	scripts	ACTIVE	no	yes	yes	P1	note_entities_llm_cervical_ln_detail;note_entities_llm_esophageal_invasion;note_entities_llm_pathology;note_entities_llm_tirads_granular;operative_episode_detail_v2;tirads_llm_extracted_v2
scripts/output/_rerun255_step0_cpm.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master
scripts/output/_rerun255_step1_prestate.py	connect_locked	scripts	ACTIVE	no	yes	yes	P1	canonical_labs_calcium_v1;canonical_labs_pth_v1;canonical_labs_thyroglobulin_v1;canonical_labs_tsh_v1;canonical_labs_vitamin_d_v1;longitudinal_lab_VIEW_v1;tg_postop_surveillance_windows_v1;tg_timeline_patient_summary_v1;thyroglobulin_lab_VIEW_v1
scripts/output/_rerun255_step2_assess.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master;rai_treatment_episode_v2;thyroglobulin_lab_VIEW_v1
scripts/output/_schema_audit_llm_tables.py	connect_locked	scripts	ACTIVE	no	yes	no	P2	clinical_notes_long;note_entities_llm_frozen_section_detail
scripts/output/_us_cleanup_probe.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master;canonical_us_nodule_v2;extracted_tirads_validated_v1;imaging_nodule_master_v1;note_entities_llm_imaging;note_entities_llm_tirads_granular;note_entities_llm_us_nodule_dynamics;tirads_llm_extracted_v2;us_nodules_tirads
scripts/output/_us_rollups_check_views.py	connect_locked	scripts	ACTIVE	no	yes	no	P2	ultrasound_reports;us_nodules_tirads
scripts/output/_us_rollups_drift_analysis.py	connect_locked	scripts	ACTIVE	no	yes	no	P2	canonical_us_exam_master_VIEW_v2;canonical_us_lymph_node_v2;canonical_us_nodule_v2;canonical_us_patient_master_VIEW_v2;canonical_us_thyroid_gland_v2
scripts/output/_us_rollups_drift_eyeball.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master;canonical_us_exam_master_VIEW_v2;canonical_us_lymph_node_v2;canonical_us_nodule_v2;canonical_us_thyroid_gland_v2;us_nodules_tirads
scripts/output/_us_rollups_final_check.py	connect_locked	scripts	ACTIVE	no	yes	no	P2	US_Nodules_TIRADS;US_Reports_Raw;canonical_us_exam_master_VIEW_v2;canonical_us_lymph_node_v2;canonical_us_nodule_v2;canonical_us_patient_master_VIEW_v2;canonical_us_thyroid_gland_v2;ultrasound_reports;us_nodules_tirads
scripts/output/_us_rollups_inspect.py	connect_locked	scripts	ACTIVE	no	yes	no	P2	canonical_us_exam_master_VIEW_v2;canonical_us_lymph_node_v2;canonical_us_nodule_v2;canonical_us_patient_master_VIEW_v2;canonical_us_thyroid_gland_v2
scripts/output/_us_rollups_inspect2.py	connect_locked	scripts	ACTIVE	no	yes	no	P2	canonical_us_exam_master_VIEW_v2;canonical_us_nodule_v2;canonical_us_patient_master_VIEW_v2;canonical_us_thyroid_gland_v2
scripts/output/_us_rollups_phase2_3.py	connect_locked	scripts	ACTIVE	no	yes	yes	P1	canonical_us_exam_master_VIEW_v2;canonical_us_nodule_v2;canonical_us_patient_master_VIEW_v2
scripts/output/_us_rollups_phase4_5_7.py	connect_locked	scripts	ACTIVE	no	yes	yes	P1	canonical_us_exam_master_VIEW_v2;canonical_us_patient_master_VIEW_v2;ultrasound_reports;us_nodules_tirads
scripts/output/_us_rollups_phase6_views.py	connect_locked	scripts	ACTIVE	no	yes	yes	P1	US_Nodules_TIRADS;US_Reports_Raw;ultrasound_reports;us_nodules_tirads
scripts/output/_us_v2_probe.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master;extracted_tirads_validated_v1;imaging_fna_linkage_v3;imaging_nodule_master_v1;note_entities_llm_tirads_granular;note_entities_llm_us_nodule_dynamics;tirads_llm_extracted_v2;ultrasound_reports;us_nodules_tirads
scripts/output/_verify_other_claude_report.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master;ete_adjudication_v1;longitudinal_lab_canonical_v1;operative_episode_detail_v2
scripts/output/_verify_prompt6_data_elsewhere.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_patient_master;clinical_notes_long;note_entities_llm_cervical_ln_detail;note_entities_llm_esophageal_invasion;note_entities_llm_pathology;note_entities_llm_tirads_granular;operative_episode_detail_v2;tirads_llm_extracted_v2
scripts/phase_a_consolidate_reruns.py	duckdb.connect	scripts	ACTIVE	no	yes	no	P4	note_entities_llm_synoptic_pathology_enrichment
scripts/preB_cupm_v2_canonical_backfill.py	MotherDuckClient	scripts	ACTIVE	yes	yes	yes	P3	canonical_patient_master;canonical_us_exam_master_VIEW_v2;canonical_us_nodule_v2;canonical_us_patient_master_VIEW_v2;cupm_v2_canonical_backfill_v1;tumor_pathology
scripts/prompt6_346_archive_extracted_legacy.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_molecular_tested_v1;canonical_patient_master;extracted_braf_recovery_v1;extracted_ete_subgraded_v1;extracted_fna_bethesda_v1;extracted_postop_labs_expanded_v1;extracted_ras_patient_summary_v1;extracted_tirads_validated_v1;fna_episode_master_v2;molecular_test_episode_v2;note_entities_llm_labs
scripts/prompt6_347_move_audit_artifacts.py	connect_locked	scripts	ACTIVE	no	yes	yes	P1	ete_adjudication_v1;us_nodules_tirads
scripts/prompt6_347b_finish.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	Analysis_Patient_Resolved;canonical_patient_master
scripts/prompt6_347b_patient_analysis_resolved.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	Analysis_Patient_Resolved;canonical_patient_master
scripts/prompt6_348b_imaging_duplicates.py	connect_locked	scripts	ACTIVE	no	yes	no	P2	imaging_exam_master_v1;imaging_nodule_master_v1
scripts/prompt6_349_max_stimulated_tg.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_patient_master;note_entities_llm_tg_kinetics;rai_treatment_episode_v2;thyroglobulin_lab_VIEW_v1
scripts/prompt6_350_tsh_suppressed_ever.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_patient_master;longitudinal_lab_canonical_v1;note_entities_llm_labs
scripts/prompt6_351_path_stage_raw.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_patient_master
scripts/prompt6_352_wiring_gap_sweep.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_patient_master;complication_phenotype_v1;tg_postop_surveillance_windows_v1;thyroglobulin_lab_VIEW_v1
scripts/prompt6_354_prompt7_handoff.py	connect_locked	scripts	ACTIVE	no	yes	no	P2	canonical_recurrence_v1;complication_phenotype_v1;extracted_tirads_validated_v1;note_entities_llm_cervical_ln_detail;note_entities_llm_esophageal_invasion;note_entities_llm_pathology;note_entities_llm_tirads_granular;tirads_llm_extracted_v2
scripts/prompt6_355_fna_canonical_master.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	canonical_patient_master;fna_cytology;fna_episode_master_v2;fna_history;operative_episode_detail_v2
scripts/prompt6_356_fna_flip_and_cleanup.py	connect_locked	scripts	ACTIVE	yes	yes	yes	P0	FNA_Cytology;FNA_Episode_Master;canonical_patient_master;fna_cytology;fna_episode_master_v2;fna_history
scripts/qa_view_labeling_main_20260421.py	MotherDuckClient	scripts	ACTIVE	no	yes	no	P4	canonical_us_exam_master_VIEW_v2;canonical_us_patient_master_VIEW_v2;molecular_fusions_unnested_VIEW_v2;molecular_variants_unnested_VIEW_v2
scripts/registry_dedupe_36x_canonicals.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	canonical_operative_events_v1;canonical_operative_patient_rollup_v1;canonical_operative_procedure_codes_v1;canonical_path_benign_events_v1;canonical_path_benign_patient_rollup_v1;canonical_path_gland_events_v1;canonical_path_gland_patient_rollup_v1;canonical_path_malignant_events_v1;canonical_path_malignant_patient_rollup_v1
scripts/render_mig197_data_dictionary_readonly.py	connect_locked	scripts	ACTIVE	yes	yes	no	P2	canonical_column_verification_registry_v1;canonical_patient_master;canonical_survival_followup_v1;canonical_table_signoff_registry_v1;signoff_migration
scripts/retarget_mismatches.py	duckdb.connect	scripts	ACTIVE	no	yes	no	P4	ultrasound_reports
scripts/runpod_round2/_helper.py	duckdb.connect	scripts	ACTIVE	yes	yes	yes	P3	canonical_patient_master
scripts/table1_tier1_manuscripts.py	duckdb.connect	scripts	ACTIVE	yes	yes	no	P4	canonical_patient_master;canonical_us_patient_master_VIEW_v2
scripts/verify_mig319_m083_cohort_view.py	duckdb.connect	scripts	ACTIVE	yes	yes	no	P4	signoff_migration
scripts/verify_publication_house.py	duckdb.connect	scripts	ACTIVE	yes	yes	no	P4	__readme;canonical_patient_master;fna_episode_master_v2;imaging_nodule_master_v1;longitudinal_lab_canonical_v1;molecular_test_episode_v2;mri_imaging;nsqip_enrichment;nsqip_patient_summary;operative_episode_detail_v2;patient_completion_oed_path_linkage_v1;patient_cross_domain_timeline_v2;rai_treatment_episode_v2;recurrence_event_clean_v1;thyroglobulin_lab_canonical_v1;thyroid_sizes;thyroid_weights;tumor_episode_master_v2;ultrasound_reports
scripts/verify_tgdc_race_coverage.py	MotherDuckClient	scripts	ACTIVE	yes	yes	no	P4	path_synoptics;synoptic_tumor_long_v1
snowflake_trial/scripts/01_export_md_to_parquet.py	connect_locked	other	DEAD	yes	yes	no	-	canonical_complications_events_v1;canonical_fna_events_v1;canonical_histology_lookup_v1;canonical_invasion_events_v1;canonical_labs_thyroglobulin_v1;canonical_molecular_genetics_v2;canonical_operative_events_v1;canonical_path_gland_events_v1;canonical_path_malignant_events_v1;canonical_patient_master;canonical_recurrence_events_v1;canonical_us_patient_master_VIEW_v2;cohort_m038_massive_goiter_v1
snowflake_trial/scripts/36_pull_sf_nlp_fna_size.py	duckdb.connect	other	DEAD	yes	yes	yes	-	canonical_fna_events_v1;clinical_notes_long;fna_episode_master_v2;signoff_migration
snowflake_trial/scripts/_probe_m044_smk.py	duckdb.connect	other	DEAD	yes	yes	no	-	canonical_patient_master
snowflake_trial/scripts/build_per_manuscript_inclusion_flows.py	duckdb.connect	other	DEAD	yes	yes	no	-	canonical_patient_master;cohort_m038_massive_goiter_v1
snowflake_trial/scripts/cross_manuscript_reconciliation.py	duckdb.connect	other	DEAD	yes	yes	no	-	canonical_patient_master;cohort_m038_massive_goiter_v1
snowflake_trial/scripts/full_scale_nlp_n1_n2_n3.py	duckdb.connect	other	DEAD	no	yes	yes	-	clinical_notes_long
snowflake_trial/scripts/load_m025_nodule_level_to_sf.py	connect_locked	other	DEAD	no	no	yes	-	
snowflake_trial/scripts/m004_concordance_and_logreg.py	duckdb.connect	other	DEAD	yes	yes	yes	-	canonical_patient_master
snowflake_trial/scripts/m032_m037_v2.py	duckdb.connect	other	DEAD	no	no	no	-	
snowflake_trial/scripts/m044_smoking_sensitivity.py	duckdb.connect	other	DEAD	yes	yes	no	-	canonical_patient_master
snowflake_trial/scripts/mig_318_fna_parse_fix.py	duckdb.connect	other	DEAD	yes	yes	yes	-	signoff_migration
snowflake_trial/scripts/n1_smoking_pilot.py	duckdb.connect	other	DEAD	no	yes	yes	-	clinical_notes_long
snowflake_trial/scripts/n2_n3_pilots.py	duckdb.connect	other	DEAD	no	yes	yes	-	clinical_notes_long
snowflake_trial/scripts/n4_n5_autoimmune_pilots.py	duckdb.connect	other	DEAD	no	yes	yes	-	clinical_notes_long
snowflake_trial/scripts/sensitivity_panels_all_manuscripts.py	duckdb.connect	other	DEAD	yes	yes	no	-	canonical_patient_master;cohort_m038_massive_goiter_v1
snowflake_trial/scripts/sf_baseline_update_and_search_expand.py	duckdb.connect	other	DEAD	no	yes	yes	-	clinical_notes_long
snowflake_trial/scripts/sf_baseline_v3_post_mig_300.py	duckdb.connect	other	DEAD	yes	yes	yes	-	canonical_patient_master
snowflake_trial/scripts/sf_infrastructure_deploy_v2.py	duckdb.connect	other	DEAD	no	yes	yes	-	canonical_us_patient_master_VIEW_v2;clinical_notes_long
studies/20260407_agent_md_workflow/_find_objects.py	duckdb.connect	studies	ACTIVE	no	yes	no	P4	molecular_results;molecular_testing
studies/20260407_agent_md_workflow/_introspect_md.py	connect_md	studies	ACTIVE	no	yes	no	P2	molecular_results;molecular_testing;molecular_variant_long;note_entities_genetics;thyroseq_molecular_enrichment
studies/20260407_agent_md_workflow/create_dive.py	duckdb.connect	studies	ACTIVE	no	yes	no	P4	note_entities_genetics
studies/20260407_agent_md_workflow/run_validation.py	duckdb.connect	studies	ACTIVE	no	yes	no	P4	molecular_results;molecular_variant_long;note_entities_genetics
studies/20260407_repo_live_validation/run_live_db_audit.py	MotherDuckClient	studies	ACTIVE	no	yes	no	P4	longitudinal_lab_canonical_v1
studies/canonical_cleanup_20260417/266b_ca_probe.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;synoptic_tumor_long_v1
studies/canonical_cleanup_20260417/266b_ete_pre_apply_check.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;ete_adjudication_v1;synoptic_tumor_long_v1
studies/canonical_cleanup_20260417/266b_overshoot_probe.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;canonical_tumor_characteristics_v1;ete_adjudication_v1;operative_episode_detail_v2;synoptic_tumor_long_v1
studies/canonical_cleanup_20260417/ajcc8_view_migration_proposal.py	connect_locked	studies	UNCERTAIN	no	no	yes	-	
studies/canonical_cleanup_20260417/phase1_6_tg_drift_audit.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;thyroglobulin_lab_canonical_v1
studies/canonical_cleanup_20260417/phase2_probe.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;complication_phenotype_v1
studies/canonical_cleanup_20260417/phase4_1_multifocal_preflight.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;synoptic_tumor_long_v1
studies/canonical_cleanup_20260417_resume/_followup_probe.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;operative_episode_detail_v2;tumor_episode_master_v2
studies/canonical_cleanup_20260417_resume/_phase1_probe_schema.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;complication_phenotype_v1;extracted_postop_labs_expanded_v1;operative_episode_detail_v2
studies/canonical_cleanup_20260417_resume/_phase2_has_op_analysis.py	connect_locked	studies	ACTIVE	no	yes	no	P2	longitudinal_lab_canonical_v1;thyroglobulin_lab_canonical_v1
studies/canonical_cleanup_20260417_resume/_phase3_probe.py	connect_locked	studies	UNCERTAIN	no	no	no	-	
studies/canonical_cleanup_20260417_resume/_phase3_probe2.py	connect_locked	studies	UNCERTAIN	no	no	no	-	
studies/canonical_cleanup_20260417_resume/_phase4_invariant_dump.py	connect_locked	studies	UNCERTAIN	no	no	no	-	
studies/canonical_cleanup_20260417_resume/_phase4ii_probe.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;canonical_tumor_characteristics_v1;path_synoptics;synoptic_tumor_long_v1;tumor_episode_master_v2;tumor_pathology
studies/canonical_cleanup_20260417_resume/_probe_ajcc.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master
studies/canonical_cleanup_20260417_resume/_probe_phase2.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;fna_episode_master_v2;imaging_nodule_master_v1;longitudinal_lab_canonical_v1;path_synoptics;synoptic_tumor_long_v1;thyroglobulin_lab_canonical_v1;tumor_episode_master_v2
studies/canonical_cleanup_20260417_resume/followup1_upstream_feeder_audit.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;tumor_episode_master_v2
studies/canonical_cleanup_20260417_resume/followup2_cancer_text_orphan_queue.py	connect_locked	studies	ACTIVE	yes	yes	yes	P0	canonical_patient_master;operative_episode_detail_v2;thyroglobulin_lab_canonical_v1
studies/canonical_cleanup_20260417_resume/phase1_adjudicate.py	connect_locked	studies	ACTIVE	yes	yes	yes	P0	canonical_patient_master;complication_phenotype_v1;extracted_postop_labs_expanded_v1
studies/canonical_cleanup_20260417_resume/phase1_provenance.py	connect_locked	studies	UNCERTAIN	no	no	no	-	
studies/canonical_cleanup_20260417_resume/phase2_apply_flags.py	connect_locked	studies	ACTIVE	yes	yes	yes	P0	canonical_patient_master;longitudinal_lab_canonical_v1;thyroglobulin_lab_canonical_v1
studies/canonical_cleanup_20260417_resume/phase2_orphan_classify.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;fna_episode_master_v2;imaging_nodule_master_v1;longitudinal_lab_canonical_v1;path_synoptics;synoptic_tumor_long_v1;thyroglobulin_lab_canonical_v1;tumor_episode_master_v2
studies/canonical_cleanup_20260417_resume/phase3_inventory_and_classify.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;tumor_episode_master_v2
studies/canonical_cleanup_20260417_resume/phase3_refresh_audit.py	connect_locked	studies	ACTIVE	yes	yes	yes	P0	canonical_patient_master
studies/canonical_cleanup_20260417_resume/phase4_doc_meds.py	connect_locked	studies	ACTIVE	yes	yes	yes	P0	canonical_patient_master;fna_episode_master_v2
studies/canonical_cleanup_20260417_resume/phase4ii_apply_queues.py	connect_locked	studies	ACTIVE	yes	yes	yes	P0	canonical_patient_master
studies/canonical_cleanup_20260417_resume/phase4ii_lock_ins.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;canonical_tumor_characteristics_v1;path_synoptics;synoptic_tumor_long_v1;tumor_episode_master_v2;tumor_pathology
studies/canonical_cleanup_20260417_resume/phase4ii_step1_scope_check.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;tumor_episode_master_v2
studies/canonical_cleanup_20260417_resume/phase4ii_trace_classify.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;canonical_tumor_characteristics_v1;path_synoptics;synoptic_tumor_long_v1;tumor_episode_master_v2;tumor_pathology
studies/canonical_cleanup_20260417_resume/phase5_aggregate_and_verify.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master;complication_phenotype_v1;fna_episode_master_v2;longitudinal_lab_canonical_v1;operative_episode_detail_v2;rai_treatment_episode_v2;synoptic_tumor_long_v1;thyroglobulin_lab_canonical_v1
studies/canonical_cleanup_20260417_resume/preflight.py	connect_locked	studies	ACTIVE	yes	yes	no	P2	canonical_patient_master
studies/canonical_finalization_20260414T032810Z/sql/live_audit.py	duckdb.connect	studies	ACTIVE	no	yes	no	P4	fna_episode_master_v2;imaging_nodule_master_v1;longitudinal_lab_canonical_v1;specimen_genomic_assay_v1;specimen_master_v1;specimen_tumor_focus_v1
studies/canonical_lakehouse_finalization_20260414T021944Z/sql/run_live_probes.py	duckdb.connect	studies	ACTIVE	no	yes	no	P4	longitudinal_lab_canonical_v1;specimen_genomic_assay_v1;specimen_master_v1;specimen_tumor_focus_v1
studies/live_state_refresh_20260408_074310/collect_evidence.py	MotherDuckClient	studies	ACTIVE	no	yes	no	P4	longitudinal_lab_canonical_v1
studies/lobectomy_molecular_202603/run_pipeline.py	MotherDuckClient	studies	ACTIVE	no	yes	no	P4	imaging_nodule_master_v1;operative_episode_detail_v2
studies/m029_fna_concordance/m029_fna_concordance_analysis.py	duckdb.connect	studies	ACTIVE	yes	yes	yes	P3	canonical_patient_master
studies/m043_ln_predictors/run_m043_analysis.py	duckdb.connect	studies	UNCERTAIN	no	no	yes	-	
